run_id,manifest_path,model,task_id,family,status,official_process,official_result,official_comment,metric_source,grade_result_path,query_path
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Eparse_02,Eparse,graded,True,True,✅ Test passed! Content match rate=0.7500 ≥ 0.7. Matched fields: 360/480,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Eparse_02/grade/Eparse_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Eparse_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Eparse_03,Eparse,graded,True,True,"✅ Similarity calculation complete: 1.0000 (39 GT cells, 39 predicted cells)",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Eparse_03/grade/Eparse_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Eparse_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Faker_01,Faker,graded,True,True,All user data validated successfully!,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Faker_01/grade/Faker_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Faker_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Faker_02,Faker,graded,True,True,All 5 company records passed structural and content checks.,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Faker_02/grade/Faker_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Faker_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Faker_03,Faker,graded,True,True,✅ Fake text replacement successful. Similarity 0.0138 below threshold.,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Faker_03/grade/Faker_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Faker_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,FunASR_01,FunASR,graded,True,True,CER = 0.0833 ✅ Within threshold 0.1,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/FunASR_01/grade/FunASR_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/FunASR_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,FunASR_02,FunASR,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/FunASR_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,FunASR_03,FunASR,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/FunASR_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,InvisibleWatermark_01,InvisibleWatermark,graded_failed,True,False,,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/InvisibleWatermark_01/grade/InvisibleWatermark_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/InvisibleWatermark_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,InvisibleWatermark_02,InvisibleWatermark,graded,True,True,"✅ Watermark extraction successful, exact match!
",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/InvisibleWatermark_02/grade/InvisibleWatermark_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/InvisibleWatermark_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,InvisibleWatermark_03,InvisibleWatermark,graded_failed,True,False,,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/InvisibleWatermark_03/grade/InvisibleWatermark_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/InvisibleWatermark_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,NeuroKit_01,NeuroKit,graded,True,True,"Accuracy: 100.00%, Matched columns: 3/3. SCR_Onsets: Match; SCR_Peaks: Match; SCR_Height: Match",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/NeuroKit_01/grade/NeuroKit_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/NeuroKit_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,NeuroKit_02,NeuroKit,graded,True,True,"Accuracy: 100.00%, Matched columns: 2/2. ECG_R_Peaks: Match; ECG_P_Peaks: Match",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/NeuroKit_02/grade/NeuroKit_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/NeuroKit_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,NeuroKit_03,NeuroKit,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/NeuroKit_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,PDFPlumber_01,PDFPlumber,graded,True,True,,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/PDFPlumber_01/grade/PDFPlumber_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,PDFPlumber_02,PDFPlumber,graded_failed,True,False,"✅ Column names and order match.
Overall cell-by-cell match rate: 43.22% (threshold=75%)
❌ Test failed!",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/PDFPlumber_02/grade/PDFPlumber_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,PDFPlumber_03,PDFPlumber,graded,True,True,"Precision: 100.00%, Recall: 100.00%, F1: 100.00%
True Positives: 1, False Positives: 0, False Negatives: 0
False Positives: []
False Negatives: []
✅ Test passed!",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/PDFPlumber_03/grade/PDFPlumber_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,PyPDF2_01,PyPDF2,graded,True,True,"Extracted text accuracy 99.70%, meets requirements.",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/PyPDF2_01/grade/PyPDF2_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,PyPDF2_02,PyPDF2,graded,True,True,✅ All 19 pages passed accuracy >=95% check,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/PyPDF2_02/grade/PyPDF2_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,PyPDF2_03,PyPDF2,graded,True,True,"[{'field': 'Author', 'recall': 1.0, 'pass': True}, {'field': 'Title', 'recall': 1.0, 'pass': True}, {'field': 'CreationDate', 'recall': 1.0, 'pass': True}]",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/PyPDF2_03/grade/PyPDF2_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Scrapy_01,Scrapy,graded,True,True,"Average field similarity: 1.0000, meets 95% threshold",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Scrapy_01/grade/Scrapy_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Scrapy_02,Scrapy,graded,True,True,"Field-level accuracy: {'author': 1.0, 'text': 1.0}, meets 95% threshold",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Scrapy_02/grade/Scrapy_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Scrapy_03,Scrapy,graded_failed,True,True,"Field-level accuracy: {'author': 1.0, 'text': 1.0}, meets 90.0% threshold",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Scrapy_03/grade/Scrapy_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,SpeechBrain_01,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,SpeechBrain_02,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,SpeechBrain_03,SpeechBrain,grade_failed_retrying,False,False,,implicit_failed_before_grading,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/SpeechBrain_03/grade/SpeechBrain_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,SpeechBrain_04,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_04/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,SpeechBrain_05,SpeechBrain,graded,True,True,"Comparison result: Match
",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/SpeechBrain_05/grade/SpeechBrain_05/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_05/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Stegano_01,Stegano,graded_failed,True,True,"✅ Extraction result: 'stegano' | GT: 'stegano'
📐 PSNR: 102.60 dB
🎯 Watermark match: 100%
🎯 PSNR ≥ 40.0: ✅ Passed",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Stegano_01/grade/Stegano_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Stegano_02,Stegano,graded,True,True,✅ Test passed: Extracted message matches ground truth (match = 100%),grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Stegano_02/grade/Stegano_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,Stegano_03,Stegano,graded_failed,True,True,"✅ Extraction result: 'hidden_text' | Expected: 'hidden_text'
📐 PSNR: 99.81 dB
🎯 Watermark match: 100%
🎯 PSNR ≥ 40.0: ✅ Met",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/Stegano_03/grade/Stegano_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_03/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,StyleTransfer_01,StyleTransfer,graded,True,True,LPIPS=0.7354 (>= 0.5 → OK); HI=0.6806 (>= 0.6 → OK),grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/StyleTransfer_01/grade/StyleTransfer_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_01/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,StyleTransfer_02,StyleTransfer,graded_failed,True,True,PSNR=13.16 (>10 → PASS),grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/StyleTransfer_02/grade/StyleTransfer_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_02/query.json
20260401-provider-full54-wave-gpt52full54,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/run_manifest.json,gpt-5.2-2025-12-11,StyleTransfer_03,StyleTransfer,graded,True,True,LPIPS=0.7574 (>= 0.5 → OK); HI=0.7598 (>= 0.7 → OK),grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-provider-full54-wave-gpt52full54/gpt-5.2-2025-12-11/StyleTransfer_03/grade/StyleTransfer_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_03/query.json
