run_id,manifest_path,model,task_id,family,status,official_process,official_result,official_comment,metric_source,grade_result_path,query_path
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Faker_03,Faker,graded,True,True,✅ Fake text replacement successful. Similarity 0.0136 below threshold.,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/Faker_03/grade/Faker_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Faker_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,FunASR_01,FunASR,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/FunASR_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,FunASR_02,FunASR,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/FunASR_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,FunASR_03,FunASR,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/FunASR_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,InvisibleWatermark_01,InvisibleWatermark,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/InvisibleWatermark_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,InvisibleWatermark_02,InvisibleWatermark,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/InvisibleWatermark_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,InvisibleWatermark_03,InvisibleWatermark,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/InvisibleWatermark_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,NeuroKit_01,NeuroKit,graded_failed,True,False,"Accuracy: 0.00%, Matched columns: 0/3. SCR_Onsets: Mismatch; SCR_Peaks: Mismatch; SCR_Height: Mismatch",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/NeuroKit_01/grade/NeuroKit_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/NeuroKit_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,NeuroKit_02,NeuroKit,graded_failed,True,False,"Accuracy: 50.00%, Matched columns: 1/2. ECG_R_Peaks: Mismatch; ECG_P_Peaks: Match",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/NeuroKit_02/grade/NeuroKit_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/NeuroKit_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,NeuroKit_03,NeuroKit,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/NeuroKit_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,PDFPlumber_01,PDFPlumber,graded,True,True,,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/PDFPlumber_01/grade/PDFPlumber_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,PDFPlumber_02,PDFPlumber,graded,True,True,"✅ Column names and order match.
Overall cell-by-cell match rate: 100.00% (threshold=75%)
✅ Test passed!",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/PDFPlumber_02/grade/PDFPlumber_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,PDFPlumber_03,PDFPlumber,graded,True,True,"Precision: 100.00%, Recall: 100.00%, F1: 100.00%
True Positives: 1, False Positives: 0, False Negatives: 0
False Positives: []
False Negatives: []
✅ Test passed!",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/PDFPlumber_03/grade/PDFPlumber_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PDFPlumber_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,PyPDF2_01,PyPDF2,graded,True,True,"Extracted text accuracy 100.00%, meets requirements.",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/PyPDF2_01/grade/PyPDF2_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,PyPDF2_02,PyPDF2,graded,True,True,✅ All 19 pages passed accuracy >=95% check,grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/PyPDF2_02/grade/PyPDF2_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,PyPDF2_03,PyPDF2,graded,True,True,"[{'field': 'Author', 'recall': 1.0, 'pass': True}, {'field': 'Title', 'recall': 1.0, 'pass': True}, {'field': 'CreationDate', 'recall': 1.0, 'pass': True}]",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/PyPDF2_03/grade/PyPDF2_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/PyPDF2_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Scrapy_01,Scrapy,graded,True,True,"Average field similarity: 1.0000, meets 95% threshold",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/Scrapy_01/grade/Scrapy_01/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Scrapy_02,Scrapy,graded,True,True,"Field-level accuracy: {'author': 1.0, 'text': 1.0}, meets 95% threshold",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/Scrapy_02/grade/Scrapy_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Scrapy_03,Scrapy,graded_failed,True,True,"Field-level accuracy: {'author': 1.0, 'text': 1.0}, meets 90.0% threshold",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/Scrapy_03/grade/Scrapy_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Scrapy_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SpeechBrain_01,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SpeechBrain_02,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SpeechBrain_03,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SpeechBrain_04,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_04/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SpeechBrain_05,SpeechBrain,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SpeechBrain_05/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Stegano_01,Stegano,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Stegano_02,Stegano,graded_failed,True,False,"❌ Test failed: Content mismatch!
Extracted: stegano
Expected: 7:steganoS8(IÇ""»§RE.8ÚA×\v¯,³d+òÌ8ÿòK58ùoû{""ÇÉMº|Þû6¦H?_Í:@¤ÿ}²Ùu)ÙçÏ&ÝÙ'é¾þífÉ?·K¯ûO.¿É~çy>¿ûµÛk¾³ýõÒNøk¦Öû&Ý­¾M·×yäÛ[>¾[uºK}ºÝô¶Ù¶ÛmÖm¬ë¬·Û=ÙöºëmM¾ºí¶Úi´×ÿn»ie·ßíúßìöÙ0B>ý¿ký²{æòmöÚOlÚ]¿óï,¶ùõÉü×oþÓÙf¿i?±[w¶ëõÖí­Ò}.ÞÍ¶»m¶öÛvÓY$ßwÚë¶×MîÖy·ý/ò{µm§³{¶úo-Ýmòy$ÿçÿý?óÿgºMmº{¦ºo&ÒÝîóO®ÖÏ¼Ïå»]ïÛY?òË'þíöÓIe·Kv»]6Ó}®ÚI'óÙ/¿omkuÙÿù¼óYÙ&ÿû®Ó]4¶döÙmÒÉç¶ù¿òM®¾of¾ÛþÚÍ§þß¦Òûÿ¶íµiæÚ{~³ùïfÏ5Úé·¾ÿ½ß?º}?öËü÷w³Y¯moòÿ.ºï¯Ò{­×]´ë4{ÿÛm­òídûkwöé&¾YµÛm¥ÚíîßyäÞo··kí¾{/Ûù¾³Ý¯ÒÉäÓ]æóí-y=km×yïÛK.ÒýuÏ¯º<úkì·Û>ºýt¿ë-³Ý¿¿IìÝ-º[lúé÷ÖÛmÖY&ûY|Iý¿]/Y¬³{ìÓ]¿éÿ³ÿgûÉåÚé¦Úoä¶K­ù-ÞÛüòë¬öK®Y¥ß]®ÛO¦Ûm&ßvÉ¥ßÏ,Ýö»ï¼·}ô·y=ÿ¼i6Ú{dÍ®Þí6òÉ'þÝ|úÛýÞí6ÿË½·Ùí·[6¶ùe¿ë>¶ë/òÉ7òÝm¿i¦úímÿým»I¼¾k6Öûeók}í%¿Ûu·í¤ÚÛ¶Ë¿Ëæ»i¦ûI®·k·³o¶ºí­Û]lòÛ?×Md]¿ºKíÛïçw#XÁ$G",grade_summary,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/Stegano_02/grade/Stegano_02/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,Stegano_03,Stegano,grade_failed_retrying,False,False,,implicit_failed_before_grading,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/gpt-5-chat-2025-08-07/Stegano_03/grade/Stegano_03/result.jsonl,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/Stegano_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,StyleTransfer_01,StyleTransfer,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,StyleTransfer_02,StyleTransfer,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_02/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,StyleTransfer_03,StyleTransfer,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/StyleTransfer_03/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SuperResolution_01,SuperResolution,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SuperResolution_01/query.json
20260401-gpt5chat-full54-modelhub,/mnt/bn/xsc-f1526e9f/yongkang/workspace/_codex/experiments/agent_law_gittaskbench_runs/20260401-gpt5chat-full54-modelhub/run_manifest.json,gpt-5-chat-2025-08-07,SuperResolution_02,SuperResolution,failed_before_grading,False,False,,implicit_failed_before_grading,,/mnt/bn/xsc-f1526e9f/yongkang/workspace/external/agent_laws/GitTaskBench/queries/SuperResolution_02/query.json
